id,name
187056,woman director
818,based on novel
4748,lodge
2905,foreign legion
592,capitalism
6917,epic
780,kung fu
1794,yakuza
797,showdown
2334,nightclub
4662,illusion
388,scotland
10508,teacher
9401,sherlock holmes
254,france
9725,sword fight
3183,bisexuality
2781,roadhouse
3591,settler
9937,suspense
1992,professor
810,budapest
3725,pregnancy and birth
931,jealousy
90,paris
220,berlin
10466,knight
7012,juwelry heist
90,paris
445,pornography
1155,brother sister relationship
187056,woman director
8696,bodybuilder
3605,baseball bat
15087,iraq war
220,berlin
1812,fbi
1436,inventor
1583,mass murder
526,rebel
6737,frankenstein
803,android
2658,new zealand
1718,dna
90,paris
18071,belief in god
187056,woman director
717,pope
9503,outlaw
9927,maine
6054,friendship
14785,underwater
4620,magazine
1674,stage
33632,apartment
1326,infidelity
549,prostitute
2957,vietnam war
90,paris
796,police brutality
1252,suicide attempt
579,american football
570,rape
483,riddle
591,cia
1329,canada
9713,friends
83,saving the world
494,father son relationship
3365,pearl harbor
3616,college
417,corruption
4048,musician
6075,sport
2587,married couple
1336,ransom
577,black people
1862,coming out
1261,river
392,england
246,dancing
818,based on novel
10596,argentina
10183,independent film
8803,serum
582,san francisco
1680,boston
10183,independent film
15127,killer
1582,saloon
9744,outbreak
417,corruption
6271,boarding school
4344,musical
4344,musical
2483,nudity
1400,swordplay
3248,gigolo
514,spain
12667,tokusatsu
3015,fast food restaurant
395,gambling
417,corruption
254,france
255,male nudity
733,dancer
6071,middle class
2398,narration
270,ocean
586,new jersey
378,prison
1786,heart attack
9682,history
1582,saloon
578,rock and roll
467,megacity
6075,sport
188,buddhism
1415,small town
1842,village life
924,italian
6125,pension
4412,grandfather
3242,cannon
233,japan
10217,tourette syndrome
572,sex
187056,woman director
293,female nudity
4565,dystopia
6027,music
271,competition
168297,tyrant
1480,baseball
10183,independent film
10183,independent film
422,vietnam veteran
10617,disaster
4344,musical
34117,cult film
3451,housewife
236,suicide
254,france
90,paris
1956,world war ii
392,england
572,sex
293,female nudity
10183,independent film
237,gay
818,based on novel
392,england
1956,world war ii
293,female nudity
15001,demon
437,painter
10183,independent film
736,journalist
380,brother brother relationship
8029,drama
188,buddhism
1668,hawaii
387,california
9673,love
1382,factory
10123,dark comedy
1862,coming out
570,rape
2964,future
497,shakespeare
1930,kidnapping
2398,narration
1956,world war ii
1739,holocaust
293,female nudity
4129,widow
934,judge
4344,musical
4461,postman
4344,musical
236,suicide
470,spy
305,moon
10183,independent film
2111,soviet union
1412,becoming an adult
924,italian
414,hunter
572,sex
378,prison
2324,bulimia
818,based on novel
818,based on novel
516,child abuse
11523,capital punishment
1815,atomic bomb
1421,birthday
6782,addiction
5565,biography
1556,texas
211,bureaucracy
509,denmark
10041,dysfunctional family
745,nun
779,martial arts
782,assassin
4648,naples
3202,con man
2679,artist
3649,holy water
10183,independent film
293,female nudity
769,falsely accused
1543,war veteran
1411,brothel
2343,magic
396,transporter
3391,drug smuggle
254,france
2199,opera
818,based on novel
3667,time
4688,microfilm
1262,mountain
9663,sequel
